unique_id,property_name,hotel_star_rating,hotel_overview,property amenities,city,latitude,longitude,image_url,num_of_standard_rooms,num_of_deluxe rooms,num_of_luxury_rooms,num_of_premium rooms,standard_room_price,deluxe_room_price,luxury_room_price,premium_room_price
932699fb6128b606f46137f4db61d126,Down Town Guesthouse,2,A 2 star property. located 21.6 km from Netaji subhash Chandra Bose. 8.2 km from Sealdah Railway Station and 3.3 km from Bus stand. Guest can visit some of the famous tourist places like Victoria Memorial(7.7 km). Indian Museum(8.7 km). Nicco park(10 km). Marble Palace Zoo(10.5 km). Eden Gardens(11.8 km) and Howrah Bridge(12.8 km). The hotel has 17 well-appointed rooms. Each room has en suite bathroom and separate sitting area. In-room amenities includes air-conditioner. multi-channel LCD televisions. intercom telephone. tea/coffee maker. fridge. mineral water and iron and ironing board (on request). The property has an executive floor and a banquet hall for conferences. corporate/dealer meets and other get-togethers. Wi-Fi. power back-up. laundry. concierge. car rental and pick-up and drop service are offered for the convenience of guests. There is a spacious dining hall at the hotel where guests can enjoy breakfast. lunch and dinner. Guests will enjoy shopping for garments and household items at the nearby marketplaces.,24 hours power back-up|Airport Transfer|Car rental|Coffee Shop|Concierge Service|Conference Hall|Credit cards accepted|Doctor on Call|Elevator|Guide Service|Intercom|Internet Facility|Laundry Service|Parking Facility|Railway Station Transfer|Restaurant|Room service (24 hours)|Shuttle Service|Taxi Services|Wi-Fi Internet|Tea/Coffee Maker|Ironing Board|Bathroom Toiletries|Mineral Water|Mini Refrigerator|Daily Newspaper|Room Service|Study Table|Air Conditioning|LCD television with multi channel cable|Intercom Facility|Shower Area|Geyser In Bathroom|Hot/cold Water|Iron|Wi-fi|Laundry Service|Tea/Coffee Maker|Ironing Board|Bathroom Toiletries|Mineral Water|Mini Refrigerator|Daily Newspaper|Study Table|Air Conditioning|Satellite television|Intercom Facility|Shower Area|Geyser In Bathroom|Hot/cold Water|Iron|Wi-fi|Laundry Service,Kolkata,22.51918,88.38123,http://mahfell.com/more/ap/28.jpg,20,20,0,0,35,70,0,0
2d84c169919e6f6c4d9d693f54edaf3b,Hotel Heritage,2,Hotel Heritage is just 35minutes drive from Sardar Vallabh Bhai Patel International Airpot . 25 minutes from Ahmedabad Junction and 15 minutes from Lal Darwaja AMTS Bus Terminus. Various places to explore around hotel are Gandhi ashram. Kankaria lake. jhulta minar. jumma masjid. adalaj vav.and many more. The hotel offers facilities like Wi-Fi. parking. laundry. room services. doctor on call. housekeeping service. conference hall. meeting room. travel desk and in case of emergencies facility of doctor on call can be availed. In-house multi-cuisine restaurant offers wide variety of Indian delicacies. The hotel is suitable for business as well as leisure transit travelers. The air-conditioned rooms are comfortable and spacious. complete with modern amenities like room service. television with cable connection. telephone. mini-bar. attached bathroom with modern fittings and hot/cold water. Chill out and have a lovely stay at Hotel Heritage Ahmedabad!,Air Conditioned|Airport Transfer|Airport transfer (price advised by hotel)|Banquet facilities|Doctor on Call|Elevator|Extra Mattress (On Request)|Meeting room|Newspaper|Photocopying|Restaurant|Room Service|Telephone/fax machine|Travel desk|Wi-Fi Internet|Bathroom Toiletries|Television|Hot/cold Water|Internet / Wifi|Mini-bar|Attached Bathroom|Bathroom Toiletries|Television|Hot/cold Water|Internet / Wifi|Mini-bar|Attached Bathroom,Ahmedabad,23.0092,72.5617,http://mahfell.com/more/ap/29.jpg,20,20,0,0,30,69,0,0
80068aaef0dc33b8cc5329bd7f365f94,Falcons Nest,2,Falcons Nest. located in the Pedda Waltair region of Visakhapatnam. offers fully furnished serviced apartments. The property lies close to numerous shopping centres and restaurants. Ramakrishna Beach and VUDA Park. popular attractions of the region. can be reached in 5 minutes by car from the hotel. Conveniences offered at the property include Wi-Fi. laundry and doctor-on-call. To explore nearby attractions. guests can seek on-site travel desk assistance These serviced apartments offer well-furnished rooms that are fitted with a number of amenities. such as air conditioner. satellite TV. intercom facility and dining table. All rooms feature fully equipped kitchen. bathrooms and balconies. Guests can relish delicious vegetarian and non-vegetarian delicacies at the nearby restaurants or they can prepare meals in the well-equipped kitchen of their apartment. Ramakrishna Beach is one of the popular beaches and tourist hotspots of Vizag. Enjoy swimming. sunbathing and other fun activities or spend leisure moments relaxing on this beach. which is just 5 minutes drive from the property.,Airport/Rlwy Stn Transfer|Dining Hall|Parking Facility|Taxi Services|Wi-Fi Internet|Bathroom Toiletries|Daily Newspaper|Room Service|Dining Table|WiFi Internet|Study Table|Sofa Unit|Television|Air Conditioning|Refrigerator|Intercom Facility|Hot/cold Water|Bathroom Toiletries|Daily Newspaper|Room Service|Dining Table|WiFi Internet|Study Table|Sofa Unit|Television|Air Conditioning|Refrigerator|Intercom Facility|Hot/cold Water,Vishakhapatnam,17.73385,83.33768,http://mahfell.com/more/ap/30.jpg,20,20,0,0,26,60,0,0
18181bc5f6bc357eccc2f83b7b2f39dc,Hotel New Zam Zam,2,Just 850 m from Old Bus Adda and 600 m from Gulmarg Market. Hotel New Zam Zam offers in-room dining facility Located within walking distance from the Gulmarg Market. Hotel New Zam Zam is a popular budget hotel in Gulmarg. The famous Gulmarg Gandola lies close the property. The hotel provides beautiful views of the Gulmarg Valley and ensures a comfortable stay in its 14 well-furnished rooms. All rooms are spacious. simple in decor and appointed with necessary amenities. including cable television. telephone and room heater (surcharge). The hotel enjoys a convenient location in Gulmarg and is easily accessible from the Golf Club. bus stand and other parts of the town. It provides prompt room service to ensure that guests do not come across any difficulty during their stay. Laundry service. doctor-on-call and power back-up are some of the other facilities offered at the hotel. During the stay. guests can avail in-room dining facility to enjoy a range of flavoursome dishes in the comfort of their rooms. Besides. the famous Sahara Restaurant in Gulmarg lies within a km from the hotel. The hotel provides an ideal base for golfers as it lies 10 minutes away from the Gulmarg Golf Club.,Dining Hall|Laundry Service,Gulmarg,34.06118,74.38768,http://mahfell.com/more/ap/31.jpg,20,20,0,0,29,59,0,0
41dbe2c4528031428219f8128a0fd604,Hotel Woodlands,1,Featuring a restaurant and multi-purpose hall. Free WiF. Hotel Woodlands lies within 2.6 km from railway station and 2.3 km from Sitabuldi Fort. Located at the Central Avenue. Hotel Woodlands is a comfortable base for all kinds of travellers. The property can be accessed within a 20 minutes drive from the Nagpur Airport. Guests can choose from six room types- Woods Deluxe Single. Woods Deluxe Single. Woods Deluxe Double. Woods Royal Deluxe Single. Woods Royal Deluxe Double. Woods Executive Suite Single and Woods Executive Suite Double. LCD TV with satellite channels and air-conditioner are some of the common in-room amenities. For organising corporate or social events. the hotel has a multi-purpose hall that is equipped with all the requisite amenities. Adding to the pleasure of guests are the facilities like free Wi-Fi. car rental and parking. For a wholesome dining experience. guests can step in rooftop restaurant called Makhan Chor that serves sumptuous food to all. Must see tourist attractions like Sitabuldi Fort and Deekshabhoomi are located within 15 minutes drive from this hotel.,Airport/Rlwy Stn Transfer|Conference Hall|Dining Hall|Doctor on Call|Free WiFi Internet|Guide Service|Internet Facility|Laundry Service|Lounge|Parking Facility|Restaurant|Taxi Services|24-hr Room Service|Direct dial phone|Satellite television|Complimentary Breakfast|Free Wi-Fi|Tea/Coffee Maker|24-hr Room Service|Direct dial phone|Shower Area|Mini-bar|Complimentary Breakfast|LCD TV|Free Wi-Fi|Tea/Coffee Maker|24-hr Room Service|Direct dial phone|Shower Area|Mini-bar|Complimentary Breakfast|LCD TV|Free Wi-Fi,Nagpur,21.1514,79.09813,http://mahfell.com/more/ap/32.jpg,10,0,0,0,15,0,0,0
501751c90f9fa7803ff8c7d2aab07aa2,Hotel Pearl,1,Hotel Pearl is situated in the Wai town of Satara district. The town is famous for its natural scenes. ghats and temples. The property is a perfect destination for those who come for peaceful vacation. It features front desk. housekeeping. parking. security. taxi service. laundry. Wifi and doctor on call service in case of medical emergencies. For accommodation. the property offers spacious. airy and well-lit rooms. featuring simple decor and furnishings. They come with in room amenities like comfortable beds. air condition. wardrobe. television. table. chairs and attached bathrooms with hot/cold water and essential toiletries. The open air and in house restaurants of the hotel has a perfect setting where guests can enjoy scrumptious regional. South Indian and Punjabi cuisines. Wai town is a perfect destination for tourists on their transit to Panchgani and Mahableshwar. Some of the famous tourist attractions are Govardhan Sanstha ghat. Krishna Mandir. Vitthal Mandir. Ganesh Mandir. Dhom Dam and Menawali Ghat. The nearest railway stations to the property are Satara. Chiplun and Pune Junction. Guests can also travel through cabs. taxis and state government buses from Pune and Mumbai to reach Wai. The nearest airport to the hotel is Pune International Airport. Ease out and have a lovely stay at Hotel Pearl!,Breakfast service|Doctor on Call|Front desk|Housekeeping|Restaurant|Taxi Services|Wi-Fi Internet|Telephone|Bathroom Toiletries|Television|Wardrobe|Air Conditioned|Attached Bathroom|Hot & Cold water,Mahabaleshwar,17.68788,74.00877,http://mahfell.com/more/ap/33.jpg,10,0,0,0,10,0,0,0
06eadaaeb6052c78ba61972bab886075,Garden Hotel,1,Nestled in the City of Lakes. The Garden Hotel is located at a distance of 22.0 km from Maharana Pratap Airport. 2.2 km from Railway Station Udaipur and 650 m from Roadways Bus Stand. The eminent tourist excursions suchlike Jagmandir(2.0 km). City Palace(2.4 km). Taj Lake Palace(2.6 km). Chamunda Mata Temple(4.1 km) are situated in the close vicinity to the hotel. Quietly elegant and exclusive. the hotel features facilities suchlike parking. Wi-Fi internet access. business center and laundry service. Backed by a team of skilled professionals. the property ensures that all needs of guests are fulfilled timely. The rooms here are designed to provide comfort with amenities like air-conditioning. television. telephone. wardrobe. hot/cold water and attached bathroom with essential toiletries. Come enjoy and relax with your family and friends at The Garden Hotel!,24 hour business centre|Free WiFi Internet|Laundry Service|Room service (24 hours)|Telephone|Television|Wardrobe|Hot/cold Water|Attached Bathroom|Telephone|Television|Wardrobe|Hot/cold Water|Attached Bathroom,Udaipur,24.57578,73.69436,http://mahfell.com/more/ap/34.jpg,10,0,0,0,9,0,0,0
51ef2e442d3aacb0a75e9f49e171bb90,Hotel Blue Star,1,Situated in a quaint town of Nainital. Hotel Blue Star is guaranteed to waking up to stunning views. refreshing your mind and soul. The property is at a distance of 60.1 km from Pantnagar airport while Haldwani Railway Station is 32.3 km and Roadways Bus Stand Nainital is 2.2 km away. Guest can visit famous excursions such as Nainital Lake(1.3 km). Snow View Point(2 km). Jim Corbett Gurney House(2 km). Naina Peak(7.8 km) and various other notable spots during their stay. The hotel is known for providing luxury accommodation and facilities. which are a good blend of contemporary design and comfort. Backed by a team of skilled professionals. the property ensures that all needs of guests are fulfilled timely. The rooms of the hotel are aesthetically designed and well maintained which makes the stay memorable for guests. Cool off and relax at Hotel Blue Star!,Doctor on Call|Room Service,Nainital,29.39364,79.45349,http://mahfell.com/more/ap/35.jpg,9,0,0,0,5,0,0,0
576b7b80444bec075934f6f642339e7f,Apple Cottage,1,Apple Nubra CottageAccommodation at Apple Nubra Cottage comprises 18 Swiss tents with attached baths and heating equipments. There is a separate dining tent as well serving multi cuisine food.Camp also organizes day trips and trekking to the nearby villages of Nubrato monasteries of Nubra.When it comes to unique holidaying at Nubra. Leh-Ladakh. staying in Swiss Tents is an option worth considering Featuring an exclusive Indian restaurant. Apple Nubra Cottage is located in Changlung. It offers accommodations in tents. A 24-hour front desk is available for assistance.The tents will provide you with a seating area. desk and a safety deposit. Featuring a shower. private bathrooms also come with slippers. Extras include ironing facilities.At Apple Nubra Cottage you will find a garden. Other facilities offered at the property include a tour desk. luggage storage and an ironing service. Currency exchange can be arranged. Room service is provided. The property offers free parking.The property is a 10-minute drive from Nubra White Sand Dunes. The Numbra Bus Station is 1 km. The Town of Ladakh and the Kushok Bakula Rimpochhe Airport are 120 km. The Jammu Tawi Railway Station is 500 kmAdventure:Go for long walks. Mountain Climbing. Trekking. River Rafting. Facilities:extra facility for campingSeperate Traditional Dining hallPrivate car / Coach parking.Attached Bathrooms,Adventure activities|Camel safari|Coffee Shop|Extra Bed (On Request)|Extra Mattress (On Request)|Free Parking|Laundry Service|Room Service|Room Service 7 Am To 9 Pm|Wake up call service on request,Nubra Valley,34.58553,77.47735,http://mahfell.com/more/ap/36.jpg,8,0,0,0,6,0,0,0
1aa6e54d09a1b597629d379645ad743a,River Front,1,7 km from Pahalgam main market. Approximately 12 km from Overa-Aru Wildlife Sanctuary. A guesthouse that welcomes pets Just minutes away from the golf course and helipad. River Front is a charming guesthouse located on the banks of River Lidder. It offers five tastefully decorated rooms that are spacious and feature all basic comforts. The large windows in each room open into picturesque environs that are sure to leave the guests in awe. Offering plenty of activities for kids. this property is a suitable choice for families. The staff is extremely friendly and puts in their best effort to meet the needs of guests. Pets are welcomed here. and the guesthouse makes sufficient arrangements to take care of them too. The fact that there is free parking for private vehicles is an added benefit. At River Front. there is a warm and welcoming dining space where guests can sit down for their daily meals. They can also enjoy their lunch and dinner. besides complimentary breakfast. in the privacy of their rooms. This is one of the few properties in Pahalgam that offer a shuttle service.,Airport Transfer|Babysitting Service|Bonfire|Doctor on Call|Facilities for disabled guests|Garden|Guide Service|Heating|Laundry Service|Library|Parking Facility|Railway Station Transfer|Room service (24 hours)|Shuttle Service|Sightseeing|Taxi Services|Watersports,Pahalgam,34.07899,75.26765,http://mahfell.com/more/ap/37.jpg,7,0,0,0,4,0,0,0
b06f932582478f47f571f841f7864e09,Everest Resort,1,Hotel Everest Resort is surrounded by Aravali mountain range located at a distance of 22.6 km from Maharana Pratap Airport. 7.8 km from Railway Station Udaipur and 7.7 km from Reti Stand Circle Bus Stop. Popular tourist attractions are Sukhadia Circle(3.8 km). Saheliyon Ki Bari(3.9 km). Gangu Kund(4.0 km). Ahar Museum(4.2 km) and many more are situated in the close vicinity to the hotel. The hotel provides facilities suchlike travel desk. Wi-Fi internet access. car rental and laundry service. In case of medical emergencies. doctor on call facility can be availed at the hotel. The rooms here are designed to provide comfort with amenities like air-conditioning. hot/cold water and attached bathroom with essential toiletries. Come enjoy and relax with your family and friends at Everest Resort!,Car rental|Doctor on Call|Free WiFi Internet|Laundry Service|Travel desk|Air conditioning|Hot/cold Water|Attached Bathroom,Udaipur,24.6158,73.70725,http://mahfell.com/more/ap/38.jpg,5,0,0,0,4,0,0,0
7d70bf88478f606dff2dd9f37a2629f4,Metro Plaza,1,Metro Plaza is located in New Delhi and is 10.9 km from Safdarjung Airport. 9.9 km from Hajrat Nizamuddin Railway Station and 3.9 km from Bus Terminal. Famous tourist attractions to visit in New Delhi are Chandni Chowk(2.4 km). Jama Masjid(3.1 km). Gurudwara Bangla Sahib(3.7 km). Red Fort(4.5 km). India Gate(5.2 km). Lodhi Gardens(7.4 km). Humayun's Tomb(8.9 km) and Akshardham(9.4 km). The hotel offers modern facilities and rooms ensuring comfortable. relaxing and homely stay. Have a wonderful stay at Metro Plaza!,,New Delhi And NCR,28.64344,77.21145,http://mahfell.com/more/ap/39.jpg,3,0,0,0,2,0,0,0
fce5621ceedde32e329cb3d565709808,Shiva Guest House,1,Nestled in Udaipur. often called Â‘Venice of the East'. rich in cultural heritage. Udaipur. more popularly known as the City of Lakes. is the historic capital of the Mewar kingdom where you can have a glimpse of the imperial Rajput era. Shiva Guest House is 23.9km away from Maharana Pratap Airport. 5.8km away from Rana Pratap Nagar Railway Station and 2.4km away from Roadways Bus Stand. While their stay at the hotel guest can visit many famous tourist places in and around like City Palace of Udaipur(300m). Bagore Ki Haveli(300m). Lake Pichola(1.6km). Lake Fatehsagar Udaipur(3.1km). Monsoon Palace(7.6km) and many more. Ample conveniences are offered at the hotel to fulfil the varying requirements of guests. Room and housekeeping service ensures the comfortable stay of the guest long with the cleanliness of the hotel. For accommodation the hotel features capacious and spotlessly clean rooms that are perfectly designed and crafted as per the taste of guests to make their stay relaxed and comfortable and are equipped with various conveniences. Shiva Guest House an ideal pick for spending a peaceful vacation. away from the city din!,,Udaipur,24.57873,73.68282,http://mahfell.com/more/ap/40.jpg,3,0,0,0,1,0,0,0
